"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
5.6895443465825,6.20527741597946,3.861086027106,5.1514635491786,4.23621556981622,7.11921533587764,6.09000819583317,5.15789252397752,3.02095137619985,9.93414649756326,0,4.9327249571235,3.51845119708742,5.92516183708553,11.1144854504511,3.59351252865379,6.91865146306745,4.30934621821629,4.65580202249029,6.03684625830674,2.7066829356228,5.81400375028852,7.82173331937803,6.31914338208846,15.1350626060936,10.0166586974362
6.29980510175256,6.2995468023269,4.25307000207308,7.05977456483849,5.9850562874524,7.71370534373271,5.80173576336164,5.18084491722464,6.14953056094069,9.18479339975847,4.9327249571235,0,4.89303627250511,6.53073536749961,10.4006809457981,4.76173713856519,5.85456318506769,4.66928372958277,5.84545188193338,5.70713971051103,3.77650837348718,7.79081327208026,7.37211876158483,6.18831589984274,14.6035637169088,8.94637771313995
6.515048468384,8.26844250350604,4.2584221257218,6.68031536654708,5.55192106651307,7.45964842910778,7.06871326205812,6.53568140809255,4.25752300357363,11.4753787290699,3.51845119708742,4.89303627250511,0,5.54864743477359,12.7531277421868,2.39754700021975,8.05429623137496,4.61068418986282,2.96687558180757,6.82269151936957,3.75077449380893,5.70593791830369,9.44293695299577,7.98349269451484,17.1936445898061,11.1947917583698
5.78036921337261,8.27385920113604,5.47509762202555,5.07824579996712,6.9011909477152,3.65972408444158,6.24209642992902,6.36663683736526,6.47311226003548,11.2121399505954,5.92516183708553,6.53073536749961,5.54864743477359,0,10.9944477071926,5.96153631948182,9.42213242791434,6.96484972837866,4.67929253436614,7.17802256215786,5.39398587501109,6.01300672209621,8.76578399027825,7.39125440541748,16.579042516895,10.5852865007826
7.51942383380994,6.62470783329331,11.0943505785361,10.826231230103,11.2049197312029,9.15565859168968,9.75496245646079,6.6370375114729,12.0842880204876,6.51659030754516,11.1144854504511,10.4006809457981,12.7531277421868,10.9944477071926,0,11.723236704814,9.84349579659099,11.8698208005113,12.9617410967993,8.18887842355613,10.6005543421858,14.2786586085416,4.08267556155476,6.17580111330834,7.38989461829281,4.80958742340204
5.54575902401517,7.63275031487703,4.52057699831988,6.65151162446821,5.35783327241727,7.29250996372277,6.62396860358109,5.6327462103466,3.84696188267154,10.3904677680051,3.59351252865379,4.76173713856519,2.39754700021975,5.96153631948182,11.723236704814,0,7.77728541815042,5.43067650262246,3.5197238758137,6.14149379114175,4.01502180956377,6.26860592733258,8.23178123667471,7.06107475307942,16.1255983612757,10.2537833421774
8.18902027430302,6.23910102379436,6.4819013599927,8.91367373788825,8.33342367273363,10.0158260513909,9.07219232874004,6.43877259350498,8.71817316934244,6.90791460512864,6.91865146306745,5.85456318506769,8.05429623137496,9.42213242791434,9.84349579659099,7.77728541815042,0,7.04452568791818,9.15983499658548,7.44106258709882,5.45284902264509,10.9166519435124,7.41656213203638,6.983924987856,12.6209599148964,7.8120806204641
6.70635575080496,6.40038387785349,5.09233904007081,8.03619105148678,4.51116274407184,8.78676149509323,5.90726327850264,5.98966771662656,5.53658941379842,10.7505726755632,4.30934621821629,4.66928372958277,4.61068418986282,6.96484972837866,11.8698208005113,5.43067650262246,7.04452568791818,0,6.17894517039719,5.84389552638157,4.38898128009702,6.89345205363848,8.77161144757367,7.04612584628685,15.6677070577153,10.7473543917254
6.65659724128662,9.09954590805415,4.63912603630901,5.42972940167589,5.8265928585344,6.98716470358796,6.55337147296043,7.19586052547998,4.5833201783242,12.5175386384318,4.65580202249029,5.84545188193338,2.96687558180757,4.67929253436614,12.9617410967993,3.5197238758137,9.15983499658548,6.17894517039719,0,7.66944729377365,4.44820217911065,4.25478954788599,10.0496266462736,8.43878900563162,17.9774697571433,12.0008299230785
3.28980471045226,4.48402259090502,6.22305995571271,8.48879738710722,5.48283304672108,6.65798048106616,5.18241910916756,4.06089506748378,7.21473169728748,7.3709447461687,6.03684625830674,5.70713971051103,6.82269151936957,7.17802256215786,8.18887842355613,6.14149379114175,7.44106258709882,5.84389552638157,7.66944729377365,0,5.87897859492142,8.3835544824167,5.57410222277325,3.30945651181761,11.5676791081037,7.09999861163725
5.85053528795048,5.82605947334213,3.07938461518071,5.06617477440772,5.4263952075835,6.93935989980026,6.00873314371645,5.07984934958041,4.63557479727901,9.29791152676315,2.7066829356228,3.77650837348718,3.75077449380893,5.39398587501109,10.6005543421858,4.01502180956377,5.45284902264509,4.38898128009702,4.44820217911065,5.87897859492142,0,6.38279420756693,7.53801596376171,5.94397058439811,14.8585123986473,9.33928944597688
7.66734537979704,9.97099698189766,6.1415294692025,6.1755855785896,5.14519792186247,7.89528033622361,6.29270255816572,8.75715458114818,5.27407610370599,13.8570686838328,5.81400375028852,7.79081327208026,5.70593791830369,6.01300672209621,14.2786586085416,6.26860592733258,10.9166519435124,6.89345205363848,4.25478954788599,8.3835544824167,6.38279420756693,0,11.5726147858651,9.2470848057565,18.6047891565301,13.5680155028642
4.84722257868984,3.98454317261728,8.09872903300339,8.77627373438693,8.34790255296287,7.63932721814096,7.5090812529577,3.44212969119506,8.70983993999955,5.13499554429244,7.82173331937803,7.37211876158483,9.44293695299577,8.76578399027825,4.08267556155476,8.23178123667471,7.41656213203638,8.77161144757367,10.0496266462736,5.57410222277325,7.53801596376171,11.5726147858651,0,3.51987472413957,9.02794363427329,4.01859153850202
3.52006281270393,2.48211537153988,6.5275815129745,7.71553648375329,6.43051277969017,6.65249232943662,5.79793780243821,2.98197189859507,7.57598546891339,5.84159345479785,6.31914338208846,6.18831589984274,7.98349269451484,7.39125440541748,6.17580111330834,7.06107475307942,6.983924987856,7.04612584628685,8.43878900563162,3.30945651181761,5.94397058439811,9.2470848057565,3.51987472413957,0,9.92404597412056,5.37020600841327
12.3071060323081,9.89587254997006,15.233291179655,16.0475451984381,14.9695205776292,14.5684149216311,14.5314904226584,11.4633595359179,16.520644378335,7.52003661802847,15.1350626060936,14.6035637169088,17.1936445898061,16.579042516895,7.38989461829281,16.1255983612757,12.6209599148964,15.6677070577153,17.9774697571433,11.5676791081037,14.8585123986473,18.6047891565301,9.02794363427329,9.92404597412056,0,7.62530458315124
6.93553781339707,6.00816359702845,9.57333423841263,10.9498330911757,10.5364376951533,8.97752955277874,10.2018239198859,5.85700477848877,11.317537456829,3.91155399449297,10.0166586974362,8.94637771313995,11.1947917583698,10.5852865007826,4.80958742340204,10.2537833421774,7.8120806204641,10.7473543917254,12.0008299230785,7.09999861163725,9.33928944597688,13.5680155028642,4.01859153850202,5.37020600841327,7.62530458315124,0
